"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.321766646E1,-6.193674088E0,2.239695740E1,-3.916734314E1,4.554191551E1
1.322770233E1,-6.118223190E0,2.211676788E1,-3.907768250E1,4.531720805E1
1.323773933E1,-6.159822464E0,2.200579834E1,-3.911271667E1,4.529904170E1
1.324777533E1,-6.180742264E0,2.224273682E1,-3.908256531E1,4.539149510E1
1.325781133E1,-6.180311203E0,2.238909149E1,-3.900103760E1,4.539326600E1
1.326784833E1,-6.084062576E0,2.227481079E1,-3.884609985E1,4.519073453E1
1.327788433E1,-6.251138687E0,2.225305176E1,-3.885559082E1,4.521097196E1
1.328792133E1,-5.821298599E0,2.241115570E1,-3.884178162E1,4.521981221E1
1.329795733E1,-6.056364059E0,2.215940857E1,-3.850637817E1,4.483815444E1
1.330799333E1,-6.146593094E0,2.233740234E1,-3.894703674E1,4.531679403E1
1.331803033E1,-6.226873398E0,2.227619934E1,-3.907392883E1,4.540677178E1
1.332806633E1,-6.264448166E0,2.220082092E1,-3.881408691E1,4.515144631E1
1.333810233E1,-6.238420486E0,2.231344604E1,-3.891416931E1,4.528929606E1
1.334813933E1,-5.917387009E0,2.225882721E1,-3.916996765E1,4.543959973E1
1.335817533E1,-6.166826248E0,2.198497009E1,-3.889599609E1,4.510285100E1
1.336821233E1,-6.260416031E0,2.214023590E1,-3.910377502E1,4.537056398E1
1.337824833E1,-6.128812790E0,2.207569885E1,-3.915576172E1,4.536598397E1
1.338828433E1,-6.028512955E0,2.172929382E1,-3.911880493E1,4.515291882E1
1.339832133E1,-6.129159927E0,2.182962799E1,-3.898191833E1,4.509644350E1
1.340835733E1,-6.153230667E0,2.195549774E1,-3.884727478E1,4.504460996E1
1.341839333E1,-6.153104782E0,2.198435974E1,-3.880126953E1,4.501901031E1
1.342843033E1,-6.204580307E0,2.195203400E1,-3.872361755E1,4.494337737E1
1.343846633E1,-6.121839523E0,2.192375946E1,-3.879600525E1,4.498064218E1
1.344850333E1,-6.244173050E0,2.192332458E1,-3.864851379E1,4.487014014E1
1.345853933E1,-6.212575912E0,2.164871979E1,-3.894619751E1,4.498965957E1
1.346857533E1,-6.257856369E0,2.180230713E1,-3.888240051E1,4.501491344E1
1.347861233E1,-6.043878555E0,2.166627502E1,-3.879304504E1,4.484257224E1
1.348864833E1,-5.983198166E0,2.188933563E1,-3.868971252E1,4.485348961E1
1.349868433E1,-6.087289810E0,2.178214264E1,-3.892752075E1,4.502075862E1
1.350872133E1,-6.074060440E0,2.182971191E1,-3.887637329E1,4.499781031E1
1.351875733E1,-6.116872787E0,2.181844330E1,-3.877525330E1,4.491081016E1
1.352879433E1,-5.931161880E0,2.206079865E1,-3.933551025E1,4.548779930E1
1.353883033E1,-6.095109940E0,2.203760529E1,-3.931129456E1,4.547729424E1
1.354886633E1,-6.078763962E0,2.217732239E1,-3.920971680E1,4.545532852E1
1.355890333E1,-5.927019119E0,2.209112549E1,-3.922340393E1,4.540509660E1
1.356893933E1,-5.782793045E0,2.203098297E1,-3.885046387E1,4.503513571E1
1.357897533E1,-5.648401260E0,2.202700806E1,-3.890211487E1,4.506071528E1
1.358901233E1,-5.800931931E0,2.196340942E1,-3.911552429E1,4.523346555E1
1.359904833E1,-5.974428177E0,2.189115906E1,-3.923629761E1,4.532553019E1
1.360908533E1,-6.105958939E0,2.202512360E1,-3.921159363E1,4.538653852E1
1.361912133E1,-6.079614639E0,2.184103394E1,-3.927340698E1,4.534746932E1
1.362915733E1,-6.032663345E0,2.177143860E1,-3.958369446E1,4.557693970E1
1.363919433E1,-5.949811935E0,2.183479309E1,-3.924052429E1,4.529875493E1
1.364923033E1,-5.947889328E0,2.181270599E1,-3.913905334E1,4.519996711E1
1.365926633E1,-5.954164505E0,2.207851410E1,-3.931733704E1,4.548368775E1
1.366930333E1,-6.134183884E0,2.205012512E1,-3.935166931E1,4.552351159E1
1.367933933E1,-6.165422440E0,2.210433197E1,-3.986715698E1,4.600004491E1
1.368937633E1,-5.960927963E0,2.208984375E1,-3.966120911E1,4.578761150E1
1.369941233E1,-6.155855179E0,2.191778564E1,-3.908384705E1,4.523086314E1
1.370944833E1,-5.870222092E0,2.207911682E1,-3.947999573E1,4.561378048E1
1.371948533E1,-5.880064011E0,2.212852478E1,-3.940570068E1,4.557472993E1
1.372952133E1,-5.951505661E0,2.217520905E1,-3.927963257E1,4.549780050E1
1.373955733E1,-6.181764603E0,2.201802063E1,-3.963833618E1,4.576248618E1
1.374959433E1,-6.223554611E0,2.206541443E1,-3.956556702E1,4.572799186E1
1.375963033E1,-6.001684189E0,2.192502594E1,-3.929995728E1,4.540059050E1
1.376966733E1,-6.056604385E0,2.179299927E1,-3.942483521E1,4.545255664E1
1.377970333E1,-6.022382736E0,2.184305573E1,-3.903314209E1,4.513285232E1
1.378973933E1,-6.051786423E0,2.179671478E1,-3.957489014E1,4.558390970E1
1.379977633E1,-6.064184189E0,2.168010712E1,-3.949099731E1,4.545701534E1
1.380981233E1,-5.813589096E0,2.186146545E1,-3.970373535E1,4.569582137E1
1.381984833E1,-5.984960556E0,2.184983826E1,-3.929930115E1,4.536155041E1
1.382988533E1,-5.858827591E0,2.175569153E1,-3.959143066E1,4.555345603E1
1.383992133E1,-5.976800919E0,2.181388092E1,-3.968856812E1,4.568095871E1
1.384995833E1,-6.178888321E0,2.195727539E1,-3.966580200E1,4.575670937E1
1.385999433E1,-5.870008469E0,2.210507965E1,-3.951036072E1,4.565260288E1
1.387003033E1,-5.841722488E0,2.215324402E1,-3.954360962E1,4.570108318E1
1.388006733E1,-5.716913223E0,2.187490082E1,-3.967784119E1,4.566755373E1
